3,3
3.0475,3.0
3.0949315993808852,3.002548211170838
3.142158193899993,3.0076372945979157
3.1890437697340066,3.0152525935883006
3.2354532952023116,3.025372175882385
3.2812531096617565,3.0379668968193654
3.32631130845279,3.053000483274624
3.3704981227883173,3.070429638127274
3.413686293491191,3.0902041649569973
3.4557514375039586,3.1122671126110424
3.49657240611531,3.1365549392250287
3.49657240611531,3.1365549392250287
3.5443856910030034,3.1675854047105525
3.592198975890697,3.1986158701960763
3.6400122607783905,3.2296463356816
3.687825545666084,3.260676801167124
3.7356388305537775,3.2917072666526477
3.783452115441471,3.3227377321381715
3.8312654003291646,3.3537681976236953
3.879078685216858,3.384798663109219
3.9268919701045517,3.415829128594743
3.9747052549922453,3.4468595940802667
4.022518539879939,3.4778900595657904
4.022518539879939,3.4778900595657904
4.070331824767632,3.5089205250513142
4.118145109655326,3.539950990536838
4.165958394543019,3.570981456022362
4.213771679430713,3.6020119215078856
4.2615849643184065,3.6330423869934094
4.3093982492061,3.664072852478933
4.357211534093794,3.695103317964457
4.405024818981487,3.726133783449981
4.452838103869181,3.7571642489355046
4.500651388756874,3.7881947144210284
4.548464673644568,3.819225179906552
4.548464673644568,3.819225179906552
4.588309077717645,3.8450839011444886
4.629483336536308,3.868767870633023
4.671868867161827,3.8902088779226354
4.715343598161096,3.9093451723534076
4.759782321175538,3.926121640898535
4.805057051524446,3.940489966891278
4.851037396804192,3.9524087691782253
4.897590932421757,3.961843721298091
4.9445835829810045,3.9687676503428198
4.991880008423322,3.9731606152162695
5.039343993810512,3.9750099640650896
5.039343993810512,3.9750099640650896
5.086843993810512,3.9750099640650896
5.134275593191398,3.9775581752359277
5.181502187710506,3.9826472586630053
5.22838776354452,3.99026255765339
5.274797289012825,4.000382139947475
5.32059710347227,4.012976860884455
5.365655302263304,4.028010447339714
5.40984211659883,4.0454396021923635
5.453030287301704,4.0652141290220865
5.495095431314472,4.0872770766761315
5.535916399925823,4.111564903290118
5.535916399925823,4.111564903290118
5.551854161555054,4.121908391785293
5.568808373805262,4.130484794701138
5.586583863011039,4.137195382119189
5.604976001122937,4.141962903033968
5.623773061346636,4.1447324746518595
5.642758655501512,4.145472214191387
5.6617142250402,4.144173605911729
5.680421557053001,4.140851599144304
5.698665296293383,4.135544436198911
5.716235424306597,4.128313212125542
5.732929677122168,4.119241171399785
5.732929677122168,4.119241171399785
5.748684586554433,4.108621245374566
5.765486616217057,4.099750405548692
5.7831423443416226,4.092730771342308
5.801448521545461,4.087643151448716
5.820194410599869,4.084546113580067
5.839164212396986,4.083475310247006
5.858139550188064,4.084443068333753
5.876901983495047,4.087438247193357
5.8952355227557875,4.092426366896703
5.912929115754788,4.099350005158897
5.929779077216151,4.108129458373681
5.929779077216151,4.108129458373681
5.977592362103844,4.1391599238592045
6.025405646991538,4.170190389344728
6.073218931879231,4.201220854830251
6.121032216766925,4.232251320315775
6.168845501654618,4.263281785801298
6.216658786542312,4.294312251286821
6.2644720714300055,4.325342716772345
6.312285356317699,4.356373182257868
6.360098641205393,4.387403647743391
6.407911926093086,4.418434113228915
6.45572521098078,4.449464578714438
6.45572521098078,4.449464578714438
6.495569615053857,4.475323299952374
6.5339694114589575,4.503282299148463
6.570814007781427,4.533261053656184
6.605997290623395,4.56517322388107
6.639417931213118,4.598926901940987
6.67097967723449,4.634424876363234
6.700591630036217,4.671564912056112
6.728168506422308,4.7102400447486605
6.753630884269896,4.750338889050544
6.7769054312670285,4.791745959244875
6.7979251161116325,4.834342001890096
6.7979251161116325,4.834342001890096
6.8211395095064296,4.886400545274555
6.844353902901227,4.938459088659014
6.867568296296024,4.990517632043473
6.890782689690821,5.042576175427932
6.913997083085618,5.094634718812391
6.937211476480415,5.14669326219685
6.960425869875212,5.198751805581309
6.983640263270009,5.250810348965768
7.006854656664806,5.302868892350227
7.030069050059603,5.354927435734686
7.0532834434544,5.406985979119145
7.0532834434544,5.406985979119145
7.076497836849197,5.4590445225036035
7.099712230243994,5.511103065888062
7.122926623638791,5.563161609272521
7.146141017033588,5.61522015265698
7.169355410428385,5.667278696041439
7.192569803823182,5.719337239425898
7.215784197217979,5.771395782810357
7.238998590612776,5.823454326194816
7.262212984007573,5.875512869579275
7.28542737740237,5.927571412963734
7.308641770797167,5.979629956348193
7.308641770797167,5.979629956348193
7.331856164191964,6.031688499732652
7.355070557586761,6.083747043117111
7.378284950981558,6.1358055865015695
7.401499344376355,6.187864129886028
7.424713737771152,6.239922673270487
7.447928131165949,6.291981216654946
7.471142524560746,6.344039760039405
7.494356917955543,6.396098303423864
7.51757131135034,6.448156846808323
7.540785704745137,6.500215390192782
7.5640000981399345,6.552273933577241
7.5640000981399345,6.552273933577241
7.5872144915347315,6.6043324769617
7.6104288849295285,6.656391020346159
7.6336432783243255,6.708449563730618
7.656857671719123,6.7605081071150765
7.68007206511392,6.8125666504995355
7.703286458508717,6.864625193883994
7.726500851903514,6.916683737268453
7.749715245298311,6.968742280652912
7.772929638693108,7.020800824037371
7.796144032087905,7.07285936742183
7.819358425482702,7.124917910806289
7.819358425482702,7.124917910806289
7.8387037533117,7.168300030293338
7.855693922532445,7.212657489078197
7.870280001014682,7.257862536523255
7.882419980472152,7.303784980913468
7.892078897447553,7.350292564411886
7.8992289340082085,7.397251343965674
7.903849497862436,7.444526077065598
7.905927281665886,7.491980611247972
7.905456301347042,7.539478276217308
7.902437913341498,7.586882277460325
7.896880810685396,7.634056090217718
7.896880810685396,7.634056090217718
7.893924995312076,7.652824765063824
7.892997042848885,7.671802091119568
7.894107635708009,7.690769605018371
7.897243988955776,7.709508956349333
7.902369997490378,7.727804421265622
7.909426651676931,7.745445385856352
7.9183327166551685,7.762228770693846
7.92898566749969,7.777961368645367
7.9412628694673995,7.792462069036868
7.955022989745328,7.80556394256461
7.970107624447087,7.817116162953543
